Date,08_AGG_IrrigDemand,08_AGG_IrrigSupply,08_AGG_IrrigShortage,08_AGG_IrrigSupDirectFlow,08_AGG_MunDemand,08_AGG_MunSupply,08_AGG_MunShortage,0801400_IrrigDemand,0801400_IrrigSupply,0801400_IrrigShortage,0801400_IrrigSupDirectFlow,0801414_IrrigDemand,0801414_IrrigSupply,0801414_IrrigShortage,0801414_IrrigSupDirectFlow,0801008_IrrigDemand,0801008_IrrigSupply,0801008_IrrigShortage,0801008_IrrigSupDirectFlow,0801413_IrrigDemand,0801413_IrrigSupply,0801413_IrrigShortage,0801413_IrrigSupDirectFlow,0801241_IrrigDemand,0801241_IrrigSupply,0801241_IrrigShortage,0801241_IrrigSupDirectFlow,0801125_IrrigDemand,0801125_IrrigSupply,0801125_IrrigShortage,0801125_IrrigSupDirectFlow,0801128_IrrigDemand,0801128_IrrigSupply,0801128_IrrigShortage,0801128_IrrigSupDirectFlow,0801416_IrrigDemand,0801416_IrrigSupply,0801416_IrrigShortage,0801416_IrrigSupDirectFlow,0801124_IrrigDemand,0801124_IrrigSupply,0801124_IrrigShortage,0801124_IrrigSupDirectFlow,0801403_IrrigDemand,0801403_IrrigSupply,0801403_IrrigShortage,0801403_IrrigSupDirectFlow,0801492_IrrigDemand,0801492_IrrigSupply,0801492_IrrigShortage,0801492_IrrigSupDirectFlow,0801362_IrrigDemand,0801362_IrrigSupply,0801362_IrrigShortage,0801362_IrrigSupDirectFlow,0801007_IrrigDemand,0801007_IrrigSupply,0801007_IrrigShortage,0801007_IrrigSupDirectFlow,0801404_IrrigDemand,0801404_IrrigSupply,0801404_IrrigShortage,0801404_IrrigSupDirectFlow,0801009_D_IrrigDemand,0801009_D_IrrigSupply,0801009_D_IrrigShortage,0801009_D_IrrigSupDirectFlow,0801127_IrrigDemand,0801127_IrrigSupply,0801127_IrrigShortage,0801127_IrrigSupDirectFlow,0801240_IrrigDemand,0801240_IrrigSupply,0801240_IrrigShortage,0801240_IrrigSupDirectFlow,0801235_IrrigDemand,0801235_IrrigSupply,0801235_IrrigShortage,0801235_IrrigSupDirectFlow,0801406_IrrigDemand,0801406_IrrigSupply,0801406_IrrigShortage,0801406_IrrigSupDirectFlow,0801412_IrrigDemand,0801412_IrrigSupply,0801412_IrrigShortage,0801412_IrrigSupDirectFlow,0801405_IrrigDemand,0801405_IrrigSupply,0801405_IrrigShortage,0801405_IrrigSupDirectFlow,0801237_IrrigDemand,0801237_IrrigSupply,0801237_IrrigShortage,0801237_IrrigSupDirectFlow,08_ADP002_IrrigDemand,08_ADP002_IrrigSupply,08_ADP002_IrrigShortage,08_ADP002_IrrigSupDirectFlow,08_ADP004_IrrigDemand,08_ADP004_IrrigSupply,08_ADP004_IrrigShortage,08_ADP004_IrrigSupDirectFlow,08_ADP003_IrrigDemand,08_ADP003_IrrigSupply,08_ADP003_IrrigShortage,08_ADP003_IrrigSupDirectFlow,08_Aurora_I_MunDemand,08_Aurora_I_MunSupply,08_Aurora_I_MunShortage,08_Aurora_O_MunDemand,08_Aurora_O_MunSupply,08_Aurora_O_MunShortage,08_Denver_I_MunDemand,08_Denver_I_MunSupply,08_Denver_I_MunShortage,08_Denver_O_MunDemand,08_Denver_O_MunSupply,08_Denver_O_MunShortage,08_Englwd_I_MunDemand,08_Englwd_I_MunSupply,08_Englwd_I_MunShortage,08_Englwd_O_MunDemand,08_Englwd_O_MunSupply,08_Englwd_O_MunShortage
1991-02,0.0000,0.0000,0.0000,0.0000,11146.3195,11146.3195,.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2332.6499,2332.6499,.0000,0.0000,0.0000,0.0000,8635.3896,8635.3896,.0002,0.0000,0.0000,0.0000,178.2800,178.2800,0.0000,0.0000,0.0000,0.0000
1991-03,0.0000,0.0000,0.0000,0.0000,11146.3205,11146.3217,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2332.6499,2332.6501,0.0000,0.0000,0.0000,0.0000,8635.3906,8635.3916,0.0000,0.0000,0.0000,0.0000,178.2800,178.2800,.0000,0.0000,0.0000,0.0000
1991-04,1286.0000,1256.1321,30.0000,1256.0000,21336.0998,21336.1005,.0001,12.0000,12.0000,0.0000,12.0000,10.0000,10.0000,0.0000,10.0000,100.0000,100.0000,.0000,100.0000,7.0000,7.0000,0.0000,7.0000,10.0000,10.0000,0.0000,10.0000,94.0000,94.0000,0.0000,94.0000,3.0000,3.0000,0.0000,3.0000,13.0000,13.0000,0.0000,13.0000,6.0000,6.0000,0.0000,6.0000,17.0000,17.0000,0.0000,17.0000,3.0000,0.0000,3.0000,0.0000,56.0000,56.0000,0.0000,56.0000,15.0000,15.0000,0.0000,15.0000,19.0000,19.0000,0.0000,19.0000,25.0000,25.0000,0.0000,25.0000,4.0000,4.0000,0.0000,4.0000,7.0000,7.1295,0.0000,7.0000,7.0000,7.0000,0.0000,7.0000,2.0000,2.0000,0.0000,2.0000,64.0000,64.0000,0.0000,64.0000,7.0000,7.0000,0.0000,7.0000,15.0000,15.0000,0.0000,15.0000,163.0000,163.0026,0.0000,163.0000,600.0000,600.0000,0.0000,600.0000,27.0000,0.0000,27.0000,0.0000,2332.6499,2332.6497,.0001,2055.2397,2055.2397,0.0000,8635.3896,8635.3906,0.0000,7982.2305,7982.2305,0.0000,178.2800,178.2800,0.0000,152.3100,152.3100,0.0000
1991-05,2755.0000,2649.2796,109.0333,2549.5790,28129.2804,28129.2804,.0000,28.0000,28.0000,0.0000,28.0000,57.0000,57.0000,0.0000,57.0000,600.0000,600.0000,.0000,600.0000,35.0000,35.0000,0.0000,35.0000,43.0000,43.0000,0.0000,43.0000,155.0000,155.0000,0.0000,155.0000,15.0000,15.0000,0.0000,15.0000,64.0000,64.0000,0.0000,64.0000,24.0000,24.0000,0.0000,24.0000,54.0000,46.5080,7.4921,43.0420,14.0000,0.0000,14.0000,0.0000,100.0000,100.0000,0.0000,100.0000,100.0000,100.0000,0.0000,100.0000,56.0000,59.2600,0.0000,45.0000,192.0000,192.0000,0.0000,192.0000,19.0000,19.0000,0.0000,19.0000,33.0000,33.0529,0.0000,33.0000,39.0000,39.0000,0.0000,39.0000,8.0000,0.0000,8.0000,0.0000,168.0000,168.0000,0.0000,168.0000,26.0000,26.0000,0.0000,26.0000,71.0000,71.0000,0.0000,71.0000,251.0000,232.4588,18.5412,150.5370,542.0000,542.0000,0.0000,542.0000,61.0000,0.0000,61.0000,0.0000,2332.6499,2332.6499,0.0000,3425.3999,3425.3999,0.0000,8635.3906,8635.3906,0.0000,13303.7100,13303.7100,0.0000,178.2800,178.2800,.0000,253.8500,253.8500,0.0000
1991-06,2863.0000,2879.4389,20.3465,2488.6535,32658.0907,32658.0917,0.0000,32.0000,32.7200,0.0000,32.0000,86.0000,86.0000,0.0000,86.0000,800.0000,800.0000,0.0000,800.0000,28.0000,28.4000,0.0000,28.0000,40.0000,40.3526,0.0000,40.0000,133.0000,133.0000,0.0000,133.0000,14.0000,14.0000,0.0000,14.0000,52.0000,52.0000,0.0000,52.0000,15.0000,15.0000,0.0000,15.0000,62.0000,41.6535,20.3465,41.6535,21.0000,21.0000,0.0000,0.0000,70.0000,70.0000,0.0000,70.0000,183.0000,183.0000,0.0000,183.0000,76.0000,76.0000,0.0000,50.0000,291.0000,291.0000,0.0000,291.0000,19.0000,19.0000,0.0000,19.0000,36.0000,36.9873,0.0000,36.0000,60.0000,60.0000,0.0000,60.0000,9.0000,9.0000,0.0000,9.0000,118.0000,118.0000,0.0000,118.0000,30.0000,31.0600,0.0000,30.0000,61.0000,61.0000,0.0000,61.0000,279.0000,304.1066,0.0000,48.0000,301.0000,309.1589,0.0000,272.0000,47.0000,47.0000,0.0000,0.0000,2332.6499,2332.6499,0.0000,4338.8501,4338.8501,0.0000,8635.3896,8635.3906,0.0000,16851.3711,16851.3711,0.0000,178.2800,178.2800,0.0000,321.5500,321.5500,0.0000
1991-07,2782.0000,2779.1535,52.7061,2470.0419,33790.2896,33790.2876,0.0015,25.0000,26.5000,0.0000,25.0000,77.0000,77.0000,0.0000,77.0000,900.0000,900.0000,.0000,900.0000,21.0000,22.5500,0.0000,21.0000,36.0000,36.9873,0.0000,36.0000,115.0000,126.7001,0.0000,115.0000,10.0000,10.8400,0.0000,10.0000,36.0000,36.4240,0.0000,36.0000,10.0000,10.8400,0.0000,10.0000,52.0000,43.0420,8.9581,43.0420,17.0000,0.0000,17.0000,0.0000,55.0000,55.0000,0.0000,55.0000,240.0000,240.0000,.0000,240.0000,62.0000,62.0000,.0000,42.0000,400.0000,400.0000,0.0000,400.0000,10.0000,10.8400,0.0000,10.0000,31.0000,33.0396,0.0000,31.0000,40.0000,40.0000,0.0000,40.0000,7.0000,7.0000,0.0000,7.0000,75.0000,79.2500,0.0000,75.0000,18.0000,20.9140,0.0000,7.0000,48.0000,48.0000,0.0000,48.0000,254.0000,254.0000,0.0000,74.0000,212.0000,233.9746,0.0000,168.0000,31.0000,4.2520,26.7480,0.0000,2332.6499,2332.6499,0.0000,4567.2100,4567.2100,.0006,8635.3906,8635.3906,0.0000,17738.2891,17738.2871,.0009,178.2800,178.2800,0.0000,338.4700,338.4700,0.0000
1991-08,1772.0001,1772.0172,18.9113,1554.0001,30393.6905,30393.6898,.0005,10.0000,10.6000,0.0000,10.0000,30.0000,30.0000,0.0000,30.0000,700.0001,700.0001,.0000,700.0001,11.0000,11.0500,0.0000,11.0000,18.0000,19.1520,0.0000,18.0000,65.0000,74.0912,0.0000,32.0000,7.0000,7.3880,0.0000,7.0000,16.0000,16.0000,0.0000,16.0000,7.0000,7.3880,0.0000,7.0000,22.0000,22.0000,0.0000,22.0000,7.0000,0.0000,7.0000,0.0000,29.0000,29.0000,0.0000,29.0000,150.0000,150.0000,0.0000,150.0000,27.0000,27.0000,.0000,17.0000,313.0000,313.0000,0.0000,313.0000,7.0000,7.3880,0.0000,7.0000,18.0000,19.1520,0.0000,18.0000,14.0000,14.0000,0.0000,14.0000,3.0000,3.0000,0.0000,3.0000,39.0000,39.0000,0.0000,39.0000,11.0000,11.0000,0.0000,0.0000,23.0000,23.2292,0.0000,23.0000,134.0000,134.0000,0.0000,22.0000,99.0000,104.4900,0.0000,66.0000,12.0000,0.0887,11.9113,0.0000,2332.6499,2332.6497,.0001,3882.1299,3882.1294,.0004,8635.3906,8635.3906,0.0000,15077.5400,15077.5400,0.0000,178.2800,178.2800,0.0000,287.7000,287.7000,0.0000
1991-09,2179.0000,2058.2273,148.7385,1822.3260,25864.8999,25864.8999,0.0000,18.0000,19.2800,0.0000,18.0000,55.0000,55.0000,0.0000,55.0000,800.0000,800.0000,.0000,800.0000,20.0000,20.0000,0.0000,20.0000,19.0000,22.6049,0.0000,19.0000,82.0000,70.3063,11.6937,3.3708,8.0000,8.8720,0.0000,8.0000,29.0000,29.0360,0.0000,29.0000,8.0000,5.0000,3.0000,0.0000,42.0000,41.6535,0.3465,41.6535,13.0000,0.0000,13.0000,0.0000,48.0000,48.0000,0.0000,48.0000,122.0000,122.0000,0.0000,122.0000,52.0000,52.0000,0.0000,43.0000,300.0000,300.0000,0.0000,300.0000,8.0000,8.8720,0.0000,8.0000,20.0000,20.5590,0.0000,20.0000,25.0000,25.0000,0.0000,25.0000,5.0000,0.0000,5.0000,0.0000,68.0000,68.0000,0.0000,68.0000,14.0000,15.8600,0.0000,4.0000,27.0000,27.6523,0.0000,27.0000,209.0000,115.3017,93.6983,28.3017,165.0000,183.2296,0.0000,135.0000,22.0000,0.0000,22.0000,0.0000,2332.6499,2332.6499,0.0000,2968.6797,2968.6797,0.0000,8635.3896,8635.3896,0.0000,11529.8906,11529.8906,0.0000,178.2800,178.2800,0.0000,220.0100,220.0100,0.0000
1991-10,423.0000,440.4717,15.2211,279.1360,19071.7004,19071.7008,.0001,7.0000,7.2200,0.0000,7.0000,23.0000,23.0000,0.0000,23.0000,17.0000,19.5540,0.0000,17.0000,7.0000,7.8500,0.0000,7.0000,10.0000,9.7789,0.2211,6.1360,46.0000,51.6682,0.0000,17.0000,5.0000,5.4200,0.0000,5.0000,10.0000,10.8400,0.0000,10.0000,5.0000,5.4200,0.0000,5.0000,17.0000,17.0000,0.0000,17.0000,5.0000,0.0000,5.0000,0.0000,25.0000,27.2500,0.0000,25.0000,12.0000,13.5280,0.0000,12.0000,20.0000,20.0000,0.0000,12.0000,25.0000,27.4000,0.0000,25.0000,5.0000,5.4200,0.0000,5.0000,10.0000,0.0000,10.0000,0.0000,5.0000,5.3000,0.0000,5.0000,2.0000,2.0000,0.0000,2.0000,20.0000,23.0000,0.0000,20.0000,8.0000,8.0000,0.0000,0.0000,10.0000,11.5289,0.0000,10.0000,57.0000,57.0000,0.0000,0.0000,65.0000,75.2937,0.0000,42.0000,7.0000,7.0000,0.0000,7.0000,2332.6499,2332.6499,0.0000,1598.5200,1598.5199,.0001,8635.3906,8635.3906,0.0000,6208.3999,6208.4004,0.0000,178.2800,178.2800,.0000,118.4600,118.4600,0.0000
1991-11,0.0000,0.0000,0.0000,0.0000,11146.3196,11146.3196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2332.6499,2332.6499,0.0000,0.0000,0.0000,0.0000,8635.3896,8635.3896,0.0000,0.0000,0.0000,0.0000,178.2800,178.2800,0.0000,0.0000,0.0000,0.0000
1991-12,0.0000,0.0000,0.0000,0.0000,11146.3205,11146.3205,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2332.6499,2332.6499,0.0000,0.0000,0.0000,0.0000,8635.3906,8635.3906,0.0000,0.0000,0.0000,0.0000,178.2800,178.2800,.0000,0.0000,0.0000,0.0000
1992-01,0.0000,.0000,0.0000,0.0000,11146.3205,11146.3208,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2332.6499,2332.6501,0.0000,0.0000,0.0000,0.0000,8635.3906,8635.3906,0.0000,0.0000,0.0000,0.0000,178.2800,178.2800,.0000,0.0000,0.0000,0.0000
1992-02,0.0000,0.0000,0.0000,0.0000,11146.3195,11146.3195,.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2332.6499,2332.6499,.0001,0.0000,0.0000,0.0000,8635.3896,8635.3896,0.0000,0.0000,0.0000,0.0000,178.2800,178.2800,0.0000,0.0000,0.0000,0.0000
1992-03,0.0000,0.0000,0.0000,0.0000,11146.3205,11146.3205,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2332.6499,2332.6499,0.0000,0.0000,0.0000,0.0000,8635.3906,8635.3906,0.0000,0.0000,0.0000,0.0000,178.2800,178.2800,.0000,0.0000,0.0000,0.0000
1992-04,987.0000,964.2999,23.0000,964.0000,21336.0998,21336.0995,.0004,5.0000,5.0000,0.0000,5.0000,3.0000,3.0000,0.0000,3.0000,243.0000,243.0000,.0000,243.0000,3.0000,3.0000,0.0000,3.0000,27.0000,27.2997,0.0000,27.0000,219.0000,219.0000,0.0000,219.0000,14.0000,14.0000,0.0000,14.0000,6.0000,6.0000,0.0000,6.0000,31.0000,31.0000,0.0000,31.0000,7.0000,7.0000,0.0000,7.0000,2.0000,0.0000,2.0000,0.0000,84.0000,84.0000,0.0000,84.0000,75.0000,75.0000,0.0000,75.0000,9.0000,9.0000,0.0000,9.0000,123.0000,123.0000,0.0000,123.0000,14.0000,14.0000,0.0000,14.0000,19.0000,19.0000,0.0000,19.0000,4.0000,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,0.0000,18.0000,18.0000,0.0000,18.0000,3.0000,3.0000,0.0000,3.0000,50.0000,50.0000,0.0000,50.0000,7.0000,7.0002,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,21.0000,0.0000,21.0000,0.0000,2332.6499,2332.6497,.0002,2055.2397,2055.2397,0.0000,8635.3896,8635.3896,.0002,7982.2305,7982.2305,0.0000,178.2800,178.2800,0.0000,152.3100,152.3100,0.0000
1992-05,2651.0000,2200.4763,452.0911,2047.6848,28129.2804,28129.2816,.0000,29.0000,2.9800,26.0200,0.0000,77.0000,77.0000,0.0000,77.0000,257.0000,257.0000,.0000,257.0000,34.0000,5.4000,28.6000,0.0000,41.0000,41.1939,0.0000,41.0000,183.0000,183.0000,0.0000,178.0000,19.0000,19.0000,0.0000,0.0000,72.0000,54.3837,17.6163,54.3837,24.0000,24.0000,0.0000,24.0000,69.0000,43.5280,25.4721,43.0420,19.0000,0.0000,19.0000,0.0000,77.0000,77.0000,0.0000,77.0000,109.0000,109.0000,0.0000,109.0000,75.0000,47.1192,27.8808,43.2592,283.0000,283.0000,0.0000,283.0000,19.0000,19.0000,0.0000,0.0000,32.0000,32.1295,0.0000,32.0000,65.0000,65.0000,0.0000,65.0000,10.0000,0.0000,10.0000,0.0000,171.0000,171.0000,0.0000,171.0000,25.0000,26.2440,0.0000,22.0000,59.0000,59.0000,0.0000,59.0000,308.0000,92.3939,215.6061,0.0000,512.0000,512.0000,0.0000,512.0000,82.0000,0.1043,81.8957,0.0000,2332.6499,2332.6501,0.0000,3425.3999,3425.3999,.0000,8635.3906,8635.3906,0.0000,13303.7100,13303.7109,0.0000,178.2800,178.2800,0.0000,253.8500,253.8500,0.0000
1992-06,1526.0000,1536.9800,17.3465,1221.6535,32658.0907,32658.0907,0.0000,22.0000,22.0000,0.0000,22.0000,64.0000,64.0000,0.0000,64.0000,200.0000,200.0000,.0000,200.0000,19.0000,19.0000,0.0000,19.0000,15.0000,16.7934,0.0000,15.0000,68.0000,73.6777,0.0000,36.0000,10.0000,10.0000,0.0000,10.0000,29.0000,30.0360,0.0000,29.0000,11.0000,11.0000,0.0000,11.0000,45.0000,41.6535,3.3465,41.6535,14.0000,0.0000,14.0000,0.0000,37.0000,37.0000,0.0000,37.0000,83.0000,83.0000,0.0000,83.0000,58.0000,58.0000,.0000,53.0000,215.0000,215.0000,0.0000,215.0000,14.0000,14.0000,0.0000,14.0000,14.0000,14.0000,0.0000,14.0000,53.0000,53.0000,0.0000,53.0000,7.0000,7.0000,0.0000,7.0000,70.0000,71.5000,0.0000,70.0000,19.0000,19.0500,0.0000,14.0000,21.0000,21.1939,0.0000,21.0000,220.0000,220.0000,0.0000,0.0000,187.0000,205.0755,0.0000,162.0000,31.0000,31.0000,0.0000,31.0000,2332.6499,2332.6499,0.0000,4338.8501,4338.8501,0.0000,8635.3896,8635.3896,0.0000,16851.3711,16851.3711,0.0000,178.2800,178.2800,0.0000,321.5500,321.5500,0.0000
1992-07,1926.0000,1878.3525,97.0659,1629.8027,33790.2896,33790.2896,.0001,27.0000,27.0000,0.0000,27.0000,82.0000,82.0000,0.0000,82.0000,257.0000,257.0000,.0000,257.0000,24.0000,24.0000,0.0000,24.0000,27.0000,30.2280,0.0000,27.0000,106.0000,117.3357,0.0000,78.0000,9.0000,9.3560,0.0000,9.0000,40.0000,40.3600,0.0000,40.0000,9.0000,9.3560,0.0000,9.0000,57.0000,43.0420,13.9580,43.0420,19.0000,0.0000,19.0000,0.0000,59.0000,59.0000,0.0000,59.0000,87.0000,87.0000,0.0000,87.0000,75.0000,75.0000,.0000,72.0000,254.0000,254.0000,0.0000,254.0000,9.0000,9.3560,0.0000,9.0000,25.0000,25.0000,0.0000,25.0000,69.0000,69.0000,0.0000,69.0000,8.0000,0.0000,8.0000,0.0000,76.0000,82.8000,0.0000,76.0000,22.0000,22.0000,0.0000,18.0000,33.0000,34.1107,0.0000,33.0000,283.0000,256.8961,26.1039,106.7608,237.0000,262.5160,0.0000,225.0000,32.0000,1.9960,30.0040,0.0000,2332.6499,2332.6499,0.0000,4567.2100,4567.2100,.0001,8635.3906,8635.3906,0.0000,17738.2891,17738.2891,0.0000,178.2800,178.2800,0.0000,338.4700,338.4700,0.0000
1992-08,920.0000,917.9843,12.0000,824.0000,30393.6905,30393.6895,.0005,12.0000,12.0000,0.0000,12.0000,32.0000,32.0000,0.0000,32.0000,129.0000,129.0000,.0000,129.0000,12.0000,12.0000,0.0000,12.0000,12.0000,13.4347,0.0000,12.0000,45.0000,51.7296,0.0000,17.0000,5.0000,5.4200,0.0000,5.0000,16.0000,16.0000,0.0000,16.0000,5.0000,5.4200,0.0000,5.0000,23.0000,23.0000,0.0000,23.0000,7.0000,7.0000,0.0000,7.0000,29.0000,29.2100,0.0000,29.0000,60.0000,60.0000,0.0000,60.0000,29.0000,29.0000,.0000,28.0000,113.0000,113.0000,0.0000,113.0000,5.0000,5.4200,0.0000,5.0000,11.0000,11.0000,0.0000,11.0000,26.0000,26.0000,0.0000,26.0000,3.0000,3.0000,0.0000,3.0000,37.0000,37.3500,0.0000,37.0000,10.0000,10.0000,0.0000,9.0000,19.0000,19.0000,0.0000,19.0000,134.0000,134.0000,0.0000,82.0000,134.0000,134.0000,.0000,132.0000,12.0000,0.0000,12.0000,0.0000,2332.6499,2332.6499,0.0000,3882.1299,3882.1299,0.0000,8635.3906,8635.3896,.0005,15077.5400,15077.5400,0.0000,178.2800,178.2800,0.0000,287.7000,287.7000,0.0000
